ticker,name,category,leverage,close,advol20,advol60,liq_ratio,contraction,vdu,ext,ret63,rs,near_high,natr50,adr20,week_perf,rs_pct,tier,score
PDBC,Invesco Optimum Yield Diversified Commodity ,원자재/에너지,1.0,19.65999984741211,105.80954081080436,121.1241767468055,0.8735625178446875,0.9758918464791525,0.8387565198514442,1.7890933503749669,0.19151514226740063,0.17149477051479245,0.9751984125106934,1.4731238788293328,1.088552167895096,-0.6569027897984303,56.71641791044776,C,55.3
SIL,Global X Silver Miners ETF,귀금속,1.0,95.19999694824219,109.7111017666626,98.93169307558696,1.1089580937712227,1.0092654611746381,0.8260293001074174,-0.6768089476445961,0.1369878553857573,0.11696748363314913,0.7983897907898925,4.10582018583806,3.2994088333045735,-1.2038228048586785,38.80597014925373,C,55.3
ETH,Grayscale Ethereum Staking Mini ETF Shares,크립토,1.0,25.18000030517578,91.29646045455932,57.72548986491362,1.581562333523836,1.3008202447566464,1.4924902214420985,1.8619812088034535,0.5533622287058222,0.533341856953214,0.561614828133144,3.3009479357725002,3.1503904159922547,3.8350528048485932,95.52238805970148,C,54.9
GBTC,Grayscale Bitcoin Trust (BTC),크립토,1.0,62.810001373291016,130.41059433078766,101.95370074584325,1.2791158474559308,1.1794406412808731,1.2027254855672107,1.2611988791478956,0.28709021219801056,0.2670698404454024,0.633676348192564,2.797082466551647,2.4207423996809974,5.08616512003468,68.65671641791045,C,54.9
ETHA,iShares Ethereum Trust ETF,크립토,1.0,19.920000076293945,916.9674229041672,605.1823010384622,1.515192069118177,1.293385216144255,1.392590886613312,1.8611315155612942,0.5465838431134682,0.52656347136086,0.5527191889640515,3.339518715705689,3.192267953789063,3.9665983034153696,92.53731343283582,C,54.8
BTC,Grayscale Bitcoin Mini Trust (BTC),크립토,1.0,35.90999984741211,74.76318544471741,55.73615150797208,1.3413768877462564,1.1783890207201453,1.4012094523074725,1.26568938985296,0.2898706771046502,0.269850305352042,0.6417083708883786,2.785239608393809,2.4104497784791956,5.153728383290046,71.64179104477611,C,54.7
JNUG,Direxion Daily Junior Gold Miners Index Bull,귀금속,2.0,180.36000061035156,52.967848247680664,44.51594394791921,1.1898624077173257,0.9938845818432323,0.9545602444579626,-0.8154923489515166,0.23205137893528271,0.10601550359133727,0.4961078439454147,8.091112143401787,6.125235741476542,-1.8876142012402064,35.82089552238806,C,54.5
PSLV,Sprott Physical Silver Trust ETV,귀금속,1.0,21.709999084472656,153.66795582859993,146.02414959901492,1.052346178701092,0.9854120746534727,0.8565767069206847,0.05797388467628977,0.03380948021298358,0.013789108460375399,0.5693679117839526,3.7999094764501438,2.3353001731461376,3.627676820316106,17.91044776119403,C,53.9
GDXJ,VanEck Junior Gold Miners ETF,귀금속,1.0,124.44000244140625,543.9406726212692,525.857533412819,1.0343879055817466,0.9863514378785271,0.8868844480595663,-0.6435529865323111,0.16060437441384878,0.1405840026612406,0.7901453939996697,4.039927568822411,3.0689807605778885,-0.7734639920086384,43.28358208955223,C,53.8
FNDE,Schwab Fundamental Emerging Markets Equity E,국가/신흥,1.0,42.290000915527344,82.09586542303086,49.02274266145706,1.6746485603625099,1.0196677710089865,1.5002909851836068,-0.06856321583614937,0.03297514250373301,0.012954770751124833,0.9793886201167591,1.0653848905666574,0.6368716310103606,-0.8440811195120856,14.925373134328357,C,53.1
